CAND_ID,CAND_F_NAME,CAND_L_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,,
H8FL15149, JAMES GREGORY,PILKINGTON,O,1,DEM,65807.05,0.00,62175.55,0.00,100.00,3731.50,0.00,50964.17,10278.78,6227.42,2277.22,52738.31,4564.10,FL,15.00,,,,,,0.00,0,43373,0,,,0
H8FL15156, CAMERON,MAGNUSON,O,1,DEM,4507.59,0.00,4507.59,0.00,0.00,0.00,0.00,4302.13,0.00,3364.64,0.00,937.49,205.46,FL,15.00,,,,,,0.00,0,43195,0,,,0
H8FL15180, ANDREW,LEARNED,O,1,DEM,369226.46,0.00,361966.81,4250.00,0.00,7259.65,0.00,2000.00,0.00,0.00,0.00,2000.00,353132.49,FL,15.00,,,,,,13250.00,0,43465,11077,,,0
H8FL15198, PHIL,HORNBACK,O,1,DEM,21343.63,0.00,14417.14,0.00,0.00,6926.49,0.00,15000.00,0.00,0.00,0.00,15000.00,6343.63,FL,15.00,,,,,,0.00,0,43190,0,,,0
H8FL15271, KRISTEN,CARLSON,O,1,DEM,2108840.58,0.00,2101885.58,0.00,0.00,6955.00,26025.53,66500.00,0.00,0.00,0.00,66500.00,1850002.53,FL,15.00,,,,,,161150.00,5000,43465,41835.97,,,0
H0FL12101, DENNIS ALAN,ROSS,I,2,REP,786838.85,0.00,774677.14,0.00,36825.69,48987.40,0.00,0.00,0.00,0.00,0.00,0.00,198307.70,FL,15.00,,,,,,586331.15,0,43465,5750,,,37000
H8FL15164, LORETTA,MILLER,O,2,REP,2025.00,0.00,1195.00,0.00,700.00,1530.00,0.00,0.00,0.00,0.00,0.00,0.00,2025.00,FL,15.00,,,,,,0.00,0,43008,0,,,0
H8FL15214, ED,SHOEMAKER,O,2,REP,21952.00,0.00,21952.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21952.00,FL,15.00,,,,,,0.00,0,43465,0,,,0
H8FL15222, NEIL,COMBEE,O,2,REP,217665.00,0.00,217577.48,0.00,0.00,87.52,0.00,0.00,0.00,0.00,0.00,0.00,205165.00,FL,15.00,,,,,,12500.00,0,43465,5500,,,0
H8FL15230, VINCENT ROSS,SPANO,O,2,REP,935843.75,17380.80,934198.85,0.00,0.00,1644.90,0.00,174500.00,0.00,5000.00,0.00,323153.10,436116.75,FL,15.00,,,,,,267853.45,0,43465,0,,,1000
H8FL15248, DANNY,KUSHMER,O,2,REP,77077.25,0.00,77077.25,0.00,0.00,0.00,0.00,52000.00,0.00,1476.87,0.00,0.00,25077.25,FL,15.00,,,,,,0.00,0,43373,0,,,0
H8FL15263, PAUL SEAN,HARPER,O,2,REP,103289.22,0.00,103289.22,0.00,0.00,0.00,5601.21,10440.00,0.00,0.00,0.00,10440.00,87248.01,FL,15.00,,,,,,0.00,0,43398,8100,,,0
H2FL13139, JAN,SCHNEIDER,C,1,DEM,81860.22,0.00,43637.14,25.00,16565.75,54788.83,1960.77,63476.11,0.00,6000.00,0.00,135616.00,16423.34,FL,16.00,,,,,,0.00,0,43465,0,,,0
H8FL16055, M. DAVID,SHAPIRO,C,1,DEM,2618549.15,15700.00,2616315.52,0.00,0.00,2233.63,10200.00,200000.00,0.00,45000.00,0.00,155000.00,2166313.96,FL,16.00,,,,,,133873.04,5000,43465,5294.33,,,0
H4FL16021, MARK A,FOLEY,C,2,REP,176085.36,0.00,277823.39,0.00,1093151.84,991413.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FL,16.00,,,,,,0.00,0,43465,0,,,0
H6FL13148, VERNON,BUCHANAN,I,2,REP,2991634.45,12181.33,4379661.84,0.00,1467267.66,79240.27,0.00,500000.00,0.00,0.00,0.00,500000.00,1045080.86,FL,16.00,,,,,,1340467.42,0,43465,14100,,,0
H8FL16030, ANDREW EDWARD,SMYTH,C,2,REP,100.00,0.00,100.00,0.00,0.00,-100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,FL,16.00,,,,,,0.00,0,43040,100,,,0
H4FL17037, ALLEN L,ELLISON,C,1,DEM,3469.33,0.00,4189.53,0.00,1637.92,917.72,0.00,0.00,0.00,0.00,0.00,0.00,3469.33,FL,17.00,,,,,,0.00,0,43465,1.67,,,0
H4FL19058, APRIL JUNE,FREEMAN,O,1,DEM,28265.57,0.00,4283.15,0.00,20021.00,0.00,0.00,5560.00,0.00,0.00,0.00,0.00,22705.57,FL,17.00,,,,,,0.00,0,43320,0,,,0
H8FL17020, WILLIAM CYRUS MR. JR.,POLLARD,O,1,DEM,13262.21,0.00,13054.91,0.00,0.00,207.30,1948.99,8104.80,0.00,0.00,0.00,8104.80,3208.42,FL,17.00,,,,,,0.00,0,43373,0,,,0
H8FL16022, TOM MR.,ROONEY,I,2,REP,263756.91,8459.63,332502.10,14458.12,70654.39,1909.20,0.00,0.00,0.00,0.00,0.00,0.00,44475.01,FL,17.00,,,,,,209750.00,0,43465,5450,,,32000
H8FL17038, WILLIAM ALAN,AKINS,O,2,REP,32285.07,0.00,32285.07,0.00,0.00,0.00,0.00,18760.32,0.00,0.00,0.00,18760.32,13425.36,FL,17.00,,,,,,0.00,0,43465,0,,,0
H8FL17046, JULIO,GONZALEZ,O,2,REP,601425.64,0.00,593189.93,0.00,0.00,8235.71,2080.91,150000.00,0.00,122500.00,0.00,27500.00,371844.73,FL,17.00,,,,,,70500.00,7000,43465,9750,,,0
H8FL17053, W. GREG,STEUBE,O,2,REP,879106.19,0.00,694037.76,10000.00,0.00,185068.43,0.00,15000.00,0.00,15000.00,0.00,0.00,616756.19,FL,17.00,,,,,,247150.00,200,43465,0,,,0
H6FL18048, PRISCILLA ANN,TAYLOR,O,1,DEM,0.00,0.00,24888.78,0.00,24888.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FL,18.00,,,,,,0.00,0,42760,750,,,0
H6FL18113, JONATHAN,CHANE,O,1,DEM,2568.90,0.00,6846.01,0.00,4676.00,398.89,0.00,0.00,0.00,6000.00,0.00,117120.17,25.00,FL,18.00,,,,,,0.00,0,43465,0,,,0
H6FL18147, RANDY,PERKINS,O,1,DEM,23593.52,0.00,32377.70,0.00,10253.77,1469.59,0.00,0.00,0.00,24000.00,0.00,0.00,0.00,FL,18.00,,,,,,0.00,0,42916,0,,,0
H8FL18010, PAM,KEITH,C,1,DEM,586202.39,0.00,574437.00,0.00,0.00,11765.39,0.00,90000.00,0.00,2000.00,0.00,88000.00,489902.39,FL,18.00,,,,,,6300.00,0,43465,8342.03,,,0
H8FL18028, LAUREN,BAER,C,1,DEM,4603075.18,157249.19,4599912.62,0.00,0.00,3162.56,11914.68,15000.00,0.00,0.00,0.00,15000.00,4064739.36,FL,18.00,,,,,,345209.24,6770.32,43465,2565.63,,,0
H4FL18068, CARL J,DOMINO,O,2,REP,0.00,0.00,6592.26,0.00,6592.26,0.00,0.00,0.00,0.00,5047.26,0.00,1.73,0.00,FL,18.00,,,,,,0.00,0,42811,-100,,,0
H4FL18100, BRIAN,LARA,C,2,REP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62511.25,0.00,FL,18.00,,,,,,0.00,0,43008,0,,,0
H6FL18055, REBECCA,NEGRON,O,2,REP,2408.21,0.00,3231.29,0.00,823.08,0.00,0.00,0.00,0.00,531.29,0.00,0.00,0.00,FL,18.00,,,,,,0.00,0,42809,2700,,,0
H6FL18097, BRIAN,MAST,I,2,REP,6120277.95,606229.58,6047403.46,45630.33,94618.13,167492.62,0.00,0.00,0.00,0.00,0.00,0.00,4345370.94,FL,18.00,,,,,,1135945.70,0,43465,22637.5,,,3000
H6FL18105, RICK,KOZELL,O,2,REP,0.00,0.00,406.52,0.00,406.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FL,18.00,,,,,,0.00,0,42825,-3950,,,0
H6FL18139, NOELLE,NIKPOUR,O,2,REP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FL,18.00,,,,,,0.00,0,43008,-2700,,,0
H6FL22081, MARK BENJAMIN,FREEMAN,C,2,REP,348389.41,0.00,350187.05,0.00,1926.21,128.57,82780.00,255000.00,0.00,0.00,0.00,500000.00,10600.00,FL,18.00,,,,,,0.00,0,43465,0,,,0
H8FL18036, DAVE,CUMMINGS,C,2,REP,23262.00,0.00,17709.54,0.00,0.00,5552.46,16040.00,0.00,0.00,0.00,0.00,0.00,7222.00,FL,18.00,,,,,,0.00,0,43281,0,,,0
H6FL18121, CARLA ARLENE,SPALDING,C,3,IND,779003.61,0.00,779206.99,0.00,203.38,0.00,0.00,1205.81,0.00,9542.18,0.00,0.00,775416.07,FL,18.00,,,,,,200.00,0,43448,908,,,0
H4FL14091, ROBERT M. JR.,NEELD,C,1,DEM,11493.46,0.00,11761.00,0.00,267.54,0.00,11493.46,0.00,0.00,11500.00,0.00,0.00,0.00,FL,19.00,,,,,,0.00,0,43424,0,,,0
H8FL19067, DAVID,HOLDEN,C,1,DEM,576623.82,0.00,557122.71,0.00,0.00,19501.11,1826.00,0.00,0.00,0.00,0.00,0.00,569097.82,FL,19.00,,,,,,5700.00,0,43465,636.66,,,0
H8FL19075, TODD JAMES MR.,TRUAX,C,1,DEM,15242.23,0.00,16172.54,0.00,0.00,-6362.18,0.00,7678.00,0.00,0.00,0.00,0.00,7564.23,FL,19.00,,,,,,0.00,0,43320,0,,,0
H2FL00284, PAIGE VANIER,KREEGEL,C,2,REP,0.00,0.00,0.00,0.00,74.41,74.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FL,19.00,,,,,,0.00,0,43465,0,,,0
H2FL14194, HENRY J. III,RADEL,C,2,REP,5000.00,0.00,169812.67,0.00,164812.67,0.00,0.00,0.00,0.00,171089.66,0.00,0.00,0.00,FL,19.00,,,,,,5000.00,0,42916,0,,,0
H4FL19074, CURTIS J,CLAWSON,I,2,REP,308.98,0.00,101941.48,0.00,101632.50,0.00,0.00,0.00,0.00,15500.00,0.00,0.00,0.00,FL,19.00,,,,,,0.00,0,43100,0,,,0
H4FL19090, LIZBETH,BENACQUISTO,O,2,REP,0.00,0.00,0.00,0.00,4981.36,4981.36,0.00,0.00,0.00,0.00,0.00,121325.68,0.00,FL,19.00,,,,,,0.00,0,43465,0,,,0
H6FL19087, FRANCIS,ROONEY,I,2,REP,1269159.67,42679.31,927377.00,0.00,310355.98,652138.65,0.00,621525.00,0.00,0.00,0.00,1071525.00,602829.00,FL,19.00,,,,,,0.00,0,43465,2800,,,0
H2FL23021, ALCEE L,HASTINGS,I,1,DEM,791931.45,0.00,829501.68,0.00,123102.13,85531.90,0.00,0.00,0.00,0.00,0.00,0.00,394277.18,FL,20.00,,,,,,382274.16,12500,43465,0,,,0
H8FL20032, SHEILA,CHERFILUS-MCCORMICK,C,1,DEM,39740.27,0.00,39164.27,0.00,0.00,-740.12,13541.10,7450.00,0.00,0.00,0.00,7450.00,18553.74,FL,20.00,,,,,,0.00,0,43320,0,,,0
H4FL20064, JAY ALAN,BONNER,C,3,NNE,4479.95,0.00,5413.95,0.00,1123.34,189.34,0.00,0.00,0.00,0.00,0.00,0.00,4029.95,FL,20.00,,,,,,0.00,0,43281,0,,,0
H2FL14053, LOIS J.,FRANKEL,I,1,DEM,983333.91,0.00,828325.62,0.00,812067.59,967075.88,0.00,0.00,0.00,0.00,0.00,0.00,494602.44,FL,21.00,,,,,,477829.14,37.73,43465,3775,,,0
H8FL21055, KURT,JETTA,C,2,REP,494717.67,0.00,494717.67,0.00,0.00,0.00,129309.70,250000.00,0.00,0.00,0.00,250000.00,115407.18,FL,21.00,,,,,,0.00,0,43465,100354.67,,,0
H8FL21063, DEREK A.,SCHWARTZ,C,2,REP,86993.65,0.00,86993.65,0.00,0.00,0.00,6563.65,50000.00,0.00,50000.00,0.00,0.00,30430.00,FL,21.00,,,,,,0.00,0,43234,5000,,,0
H0FL19080, THEODORE ELIOT,DEUTCH,I,1,DEM,1305988.06,0.00,1274589.63,0.00,329473.57,360872.00,0.00,0.00,0.00,0.00,0.00,0.00,932395.42,FL,22.00,,,,,,364950.00,0,43465,18200,,,1000
H8FL22087, JEFF,FANDL,C,1,DEM,19863.68,0.00,26744.45,0.00,0.00,-6880.77,0.00,19800.00,0.00,6800.00,0.00,13000.00,63.68,FL,22.00,,,,,,0.00,0,43465,0,,,0
H4FL22086, ANDREA LEIGH LEIGH,MCGEE,C,2,REP,238.55,0.00,189.87,0.00,1035.85,1084.53,0.00,138.55,0.00,0.00,0.00,272.33,100.00,FL,22.00,,,,,,0.00,0,43100,0,,,0
H4FL22110, PAUL DOUGLAS,SPAIN,C,2,REP,4970.00,0.00,5050.00,0.00,80.00,0.00,0.00,1207.00,0.00,0.00,0.00,147989.73,2763.00,FL,22.00,,,,,,1000.00,0,43465,0,,,0
H8FL22061, NICOLAS T MR.,KIMAZ,C,2,REP,202905.02,0.00,202834.66,0.00,0.00,70.36,31097.48,118450.00,0.00,1180.00,0.00,117270.00,53357.54,FL,22.00,,,,,,0.00,0,43465,0,,,0
H8FL22079, JAVIER,MANJARRES,C,2,REP,87122.16,0.00,87122.16,0.00,0.00,0.00,5013.07,0.00,0.00,0.00,0.00,0.00,79609.09,FL,22.00,,,,,,2500.00,0,43455,5200,,,0
H8FL22095, EDDISON T,WALTERS,C,2,REP,14498.00,0.00,13904.92,0.00,535.00,1128.08,0.00,11498.00,0.00,1200.00,0.00,10298.00,3000.00,FL,22.00,,,,,,0.00,0,43281,0,,,0
H4FL20023, DEBBIE,WASSERMAN SCHULTZ,I,1,DEM,2233841.84,51150.00,1986789.07,0.00,157161.11,404213.88,0.00,0.00,0.00,0.00,0.00,0.00,1570604.92,FL,23.00,,,,,,579780.75,0,43465,38646.91,,,2500
H0FL23058, SHLOMO,NIZAHON,,2,REP,281.00,0.00,180.00,0.00,0.00,101.00,0.00,0.00,0.00,0.00,0.00,0.00,281.00,FL,23.00,,,,,,0.00,0,43465,0,,,0
H2FL20043," JOSEPH ""JOE""",KAUFMAN,C,2,REP,139860.83,0.00,499608.62,0.00,389080.80,29333.01,0.00,0.00,0.00,0.00,0.00,89862.53,139860.83,FL,23.00,,,,,,0.00,0,43465,0,,,0
H8FL23051, CARLOS JOSE JR.,REYES,C,2,REP,381353.09,0.00,380908.25,0.00,0.00,444.84,4900.00,80350.00,0.00,0.00,0.00,99443.88,292864.61,FL,23.00,,,,,,500.00,0,43465,10150,,,0
H6FL23063, TIMOTHY A.,CANOVA,C,3,IND,625851.06,0.00,597539.01,0.00,30025.22,58337.27,25238.00,70000.00,0.00,0.00,0.00,72000.00,510200.41,FL,23.00,,,,,,0.00,0,43465,5243.92,,,0
H6FL23089, DONALD,ENDRISS,C,3,UNK,7617.55,0.00,7617.55,0.00,0.00,0.00,117.55,7500.00,0.00,579.60,0.00,6920.40,0.00,FL,23.00,,,,,,0.00,0,43413,0,,,0
H0FL17068, FREDERICA S.,WILSON,I,1,DEM,358474.85,0.00,338156.97,0.00,339950.79,360268.67,0.00,0.00,0.00,0.00,0.00,15250.00,27824.08,FL,24.00,,,,,,330458.89,0,43465,0,,,0
H8FL24067, RICARDO,DE LA FUENTE,C,1,DEM,74324.34,0.00,74324.34,0.00,0.00,0.00,0.00,74324.34,0.00,112.30,0.00,10600.00,0.00,FL,24.00,,,,,,0.00,0,43373,0,,,0
H8FL24059, LOUIS ERNEST,SOLA,C,2,REP,99000.00,0.00,99000.00,0.00,0.00,0.00,0.00,99000.00,0.00,96500.00,0.00,0.00,0.00,FL,24.00,,,,,,0.00,0,43101,0,,,0
H6FL25027, ALINA IRENE MD,VALDES,C,1,DEM,23900.32,0.00,23926.92,0.00,26.60,0.00,0.00,4100.94,0.00,8000.00,0.00,0.00,9359.38,FL,25.00,,,,,,0.00,0,43281,2215,,,0
H8FL25023, ANNISA,KARIM,C,1,DEM,26436.00,0.00,24350.00,0.00,0.00,2086.00,0.00,400.00,0.00,400.00,0.00,0.00,15418.00,FL,25.00,,,,,,0.00,0,43281,12501,,,0
H8FL27086, MARY,BARZEE FLORES,O,1,DEM,2175990.92,32730.83,2201654.43,0.00,0.00,8150.98,0.00,0.00,0.00,0.00,0.00,0.00,2020820.34,FL,25.00,,,,,,122439.75,0,43465,28977.98,,,2500
H2FL25018, MARIO,DIAZ-BALART,I,2,REP,2295610.15,0.00,2639188.44,0.00,490742.18,147163.89,0.00,0.00,0.00,0.00,0.00,0.00,951207.00,FL,25.00,,,,,,1331412.97,0,43465,18750,,,2500
H2FL25042, JUSTIN LAMAR,STERNAD,C,1,DEM,14.00,0.00,14.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,FL,26.00,,,,,,0.00,0,43414,0,,,0
H8FL00034, ANNETTE,TADDEO,C,1,DEM,5980.34,0.00,76776.97,0.00,74707.80,3911.17,0.00,0.00,0.00,50000.00,0.00,393530.00,980.34,FL,26.00,,,,,,0.00,5000,43373,0,,,0
H8FL25015, JOE,GARCIA,C,1,DEM,0.00,0.00,1708.16,0.00,1708.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FL,26.00,,,,,,0.00,0,42752,0,,,0
H8FL26021, STEVEN,MACHAT,C,1,DEM,6328.18,0.00,6959.16,0.00,0.00,-630.98,0.00,0.00,0.00,0.00,0.00,0.00,6328.18,FL,26.00,,,,,,0.00,0,43100,0,,,0
H8FL26039, DEBBIE,MUCARSEL-POWELL,C,1,DEM,4655422.30,745876.77,4615604.83,0.00,0.00,39817.47,1000.00,0.00,0.00,0.00,0.00,0.00,3416116.32,FL,26.00,,,,,,476474.03,14838.27,43465,35955.78,,,2580.5
H8FL26054, DEMETRIES A.,GRIMES,C,1,DEM,117816.32,0.00,117109.32,0.00,0.00,707.00,2500.00,0.00,0.00,0.00,0.00,0.00,115316.32,FL,26.00,,,,,,0.00,0,43373,5000,,,0
H0FL25038, DAVID,RIVERA,C,2,REP,0.00,0.00,0.00,0.00,870.78,870.78,0.00,0.00,0.00,0.00,0.00,139873.58,0.00,FL,26.00,,,,,,0.00,0,43465,0,,,0
H4FL26038, CARLOS MR.,CURBELO,I,2,REP,5178884.51,818349.91,5132355.79,17049.85,43369.74,89898.46,0.00,0.00,0.00,0.00,0.00,74622.04,1940317.83,FL,26.00,,,,,,2411313.89,0,43465,71212.53,,,14100
H8FL26062, SOURAYA,FAAS,C,2,REP,10645.00,0.00,10645.00,0.00,0.00,0.00,0.00,9300.00,0.00,0.00,0.00,9300.00,1345.00,FL,26.00,,,,,,0.00,0,43465,0,,,0
H6FL27015, FRANK,PEREZ,C,1,DEM,0.00,0.00,51609.00,0.00,56619.92,5010.92,0.00,0.00,0.00,51000.00,0.00,6500.00,0.00,FL,27.00,,,,,,0.00,0,43373,0,,,0
H6FL27031, SCOTT,FUHRMAN,O,1,DEM,121324.86,0.00,173477.55,0.00,52991.30,838.61,0.00,100000.00,0.00,64400.00,0.00,0.00,20787.42,FL,27.00,,,,,,0.00,0,42916,0,,,0
H8FL27011, MICHAEL A.,HEPBURN,O,1,DEM,38399.23,0.00,38399.23,0.00,0.00,0.00,2310.82,2005.00,0.00,870.00,0.00,0.00,33819.90,FL,27.00,,,,,,263.51,0,43373,0,,,0
H8FL27029, KRISTEN,ROSEN GONZALEZ,O,1,DEM,427448.57,0.00,403885.45,0.00,300.00,23863.12,2720.00,0.00,0.00,0.00,0.00,0.00,420703.65,FL,27.00,,,,,,2000.00,0,43465,5400,,,0
H8FL27045, CHRISTOPHER AUSTIN,MILLER,O,1,DEM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FL,27.00,,,,,,0.00,0,42893,0,,,0
H8FL27052, JOSE JAVIER,RODRIGUEZ,O,1,DEM,730743.08,10209.82,547967.26,0.00,0.00,182775.82,0.00,0.00,0.00,0.00,0.00,0.00,624702.52,FL,27.00,,,,,,94700.00,0,43465,83741,,,17464
H8FL27060, DAVID,RICHARDSON,O,1,DEM,2412963.27,3551.43,2404691.37,0.00,0.00,8271.90,10478.45,500000.00,0.00,250000.00,0.00,250000.00,1839008.36,FL,27.00,,,,,,57655.06,0,43465,72568.18,,,0
H8FL27128, KEN,RUSSELL,O,1,DEM,773910.67,0.00,759973.14,0.00,0.00,13937.53,0.00,0.00,0.00,0.00,0.00,0.00,746660.84,FL,27.00,,,,,,0.00,0,43465,67165.54,,,0
H8FL27136, MATTHEW W,HAGGMAN,O,1,DEM,1447172.89,0.00,1444344.92,0.00,0.00,2827.97,8100.00,0.00,0.00,0.00,0.00,1291.17,1437318.23,FL,27.00,,,,,,0.00,0,43465,243131,,,0
H8FL27193, DONNA,SHALALA,O,1,DEM,4477267.60,228849.71,4414481.03,0.00,0.00,62786.57,36903.23,845000.00,0.00,349000.00,0.00,475000.00,2988643.76,FL,27.00,,,,,,374616.96,0,43465,11394.82,,,1000
H6FL18170, STEPHEN,MARKS,O,2,REP,450000.00,0.00,450000.00,0.00,0.00,0.00,0.00,450000.00,0.00,163077.95,0.00,286922.05,0.00,FL,27.00,,,,,,0.00,0,43360,0,,,0
H6FL27049, MARIA M,PEIRO,O,2,REP,15501.32,0.00,14938.40,0.00,0.00,562.92,0.00,8870.00,0.00,0.00,0.00,24293.85,6455.49,FL,27.00,,,,,,0.00,0,43281,80.49,,,0
H8FL27037, BRUNO,BARREIRO,O,2,REP,578578.00,0.00,476373.14,0.00,0.00,102204.86,0.00,0.00,0.00,0.00,0.00,0.00,576578.00,FL,27.00,,,,,,2000.00,0,43465,3700,,,0
H8FL27078, RAQUEL,REGALADO,O,2,REP,21500.00,0.00,21500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21500.00,FL,27.00,,,,,,0.00,0,43126,0,,,0
H8FL27094, BETTINA,RODRIGUEZ-AGUILERA,O,2,REP,86042.82,0.00,87171.46,0.00,0.00,-1128.64,2511.82,14400.00,0.00,0.00,0.00,14400.00,69131.00,FL,27.00,,,,,,0.00,0,43373,0,,,0
H8FL27102, GINA MS.,SOSA,O,2,REP,11462.66,0.00,11772.81,0.00,0.00,-310.15,0.00,0.00,0.00,0.00,0.00,0.00,11462.66,FL,27.00,,,,,,0.00,0,43358,0,,,0
H8FL27110, GABRIEL,FERRER,O,2,REP,31929.53,0.00,34690.25,0.00,0.00,-2760.72,0.00,30429.53,0.00,0.00,0.00,30429.53,1500.00,FL,27.00,,,,,,0.00,0,43465,0,,,0
H8FL27169, ARIADNA,BALAGUER,O,2,REP,59431.00,0.00,59431.00,0.00,0.00,0.00,55450.00,0.00,0.00,0.00,0.00,0.00,3981.00,FL,27.00,,,,,,0.00,0,43378,0,,,0
H8FL27177, ANGIE,CHIRINO,O,2,REP,57344.58,0.00,54075.89,0.00,0.00,-10576.33,0.00,0.00,0.00,0.00,0.00,0.00,57344.58,FL,27.00,,,,,,0.00,0,43281,0,,,0
H8FL27185, MARIA ELVIRA,SALAZAR,O,2,REP,2069164.06,0.00,2056401.32,0.00,0.00,12762.74,0.00,10000.00,0.00,10000.00,0.00,0.00,1682147.84,FL,27.00,,,,,,71200.00,303816.22,43465,3000,,,0
H8FL27201, MICHAEL,OHEVZION,O,2,REP,183070.00,0.00,183070.00,0.00,0.00,0.00,68300.00,100000.00,0.00,9275.08,0.00,0.00,14770.00,FL,27.00,,,,,,0.00,0,43348,0,,,0
H8FL27219, ELIZABETH,ADADI,O,2,REP,27268.24,0.00,16636.28,0.00,0.00,0.86,3304.12,10500.00,0.00,0.00,0.00,10500.00,13464.12,FL,27.00,,,,,,0.00,0,43340,0,,,0
H8FL27144, MAYRA,JOLI,O,3,NPA,76938.87,0.00,78129.14,0.00,0.00,143.74,57975.70,0.00,0.00,0.00,0.00,0.00,18363.17,FL,27.00,,,,,,110.00,0,43465,0,,,0
H8GA01063, LISA M.,RING,C,1,DEM,224120.32,0.00,205896.38,0.00,0.00,18145.08,2025.00,0.00,0.00,0.00,0.00,0.00,212455.55,GA,1.00,,,,,,9639.77,0,43465,0,,,0
H8GA01071, BARBARA A,SEIDMAN,C,1,DEM,61668.00,0.00,56163.00,0.00,0.00,3086.00,7522.00,52350.00,0.00,0.00,0.00,0.00,2454.00,GA,1.00,,,,,,0.00,0,43249,0,,,0
H4GA01039, EARL LEROY,CARTER,I,2,REP,2093065.40,4070.12,1471407.53,0.00,503534.30,1125192.17,0.00,0.00,0.00,250000.00,0.00,0.00,943035.72,GA,1.00,,,,,,1140843.33,0,43465,18900,,,2312.5
H4GA01096, JOHN,MCCALLUM,O,2,REP,0.00,0.00,0.00,0.00,-442.44,-442.44,0.00,0.00,0.00,0.00,0.00,260372.40,0.00,GA,1.00,,,,,,0.00,0,43465,0,,,0
H2GA02031, SANFORD D,BISHOP,I,1,DEM,1119338.47,0.00,1224477.74,0.00,198178.93,92978.85,0.00,0.00,0.00,0.00,0.00,0.00,218172.51,GA,2.00,,,,,,900165.96,1000,43465,0,,,0
H8GA02079, CARL,SPRAYBERRY,C,1,DEM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GA,2.00,,,,,,0.00,0,43190,0,,,0
H4GA02060, GREGORY PAUL,DUKE,C,2,REP,0.00,0.00,879.40,0.00,879.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GA,2.00,,,,,,0.00,0,43008,0,,,0
H4GA02078, VIVIAN LOUISE,CHILDS,C,2,REP,0.00,0.00,0.00,0.00,35.00,35.00,0.00,0.00,0.00,0.00,0.00,10000.00,0.00,GA,2.00,,,,,,0.00,0,43465,0,,,0
H8GA02061, BRUCE WILLIAM,MCPHERSON,C,2,REP,115084.79,0.00,115084.79,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,5000.00,111834.79,GA,2.00,,,,,,250.00,2000,43201,15200,,,1000
H8GA02087, HERMAN JR.,WEST,C,2,REP,22549.00,0.00,17109.52,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19049.00,GA,2.00,,,,,,3500.00,0,43465,0,,,0
H6GA03139, TAMARKUS,COOK,O,1,DEM,0.00,0.00,0.00,0.00,3277.03,3277.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GA,3.00,,,,,,0.00,0,43281,0,,,0
H8GA03051, CHARLES JOSEPH JR.,ENDERLIN,C,1,DEM,55647.13,0.00,55647.13,0.00,0.00,0.00,5307.25,0.00,0.00,0.00,0.00,0.00,50339.88,GA,3.00,,,,,,0.00,0,43440,0,,,0
H8GA03069, MELVIN RUSSELL MR.,OLIVER,C,1,DEM,15871.18,0.00,15621.62,0.00,0.00,250.17,0.00,600.00,2500.00,600.00,0.00,2500.00,12771.18,GA,3.00,,,,,,0.00,0,43465,0,,,0
H0GA13032, MICHAEL ROBERT,CRANE,O,2,REP,1000.00,0.00,3538.11,0.00,2550.41,12.30,0.00,1000.00,0.00,0.00,0.00,79390.87,0.00,GA,3.00,,,,,,0.00,0,43465,2700,,,0
H6GA03105, JIM,PACE,O,2,REP,38325.51,0.00,39968.65,0.00,1643.14,0.00,38325.51,0.00,0.00,0.00,0.00,0.00,0.00,GA,3.00,,,,,,0.00,0,42886,0,,,0
